bodyType,brand,color,engineDisplacement,enginePower,fuelType,mileage,model_info,numberOfDoors,vehicleTransmission,Владельцы,ПТС,Привод,Руль,sample,price,model_time,xDrive,comment_length
седан,MERCEDES,чёрный,-1.1165989327863077,-0.9695318720221353,бензин,-1.3431233669387652,E_KLASSE,4,автоматическая,0,Оригинал,задний,Левый,0,0.0,-1.4524630621667147,0,-0.35919205733154214
седан,MERCEDES,синий,-0.9271653702393091,-1.0338244131469372,бензин,1.1195488021503242,E_KLASSE,4,механическая,-2,Оригинал,задний,Левый,0,0.0,1.1226811246144668,0,-0.2814322243301084
седан,BMW,чёрный,0.20943600504268312,0.6469663048300287,бензин,0.7041636148293947,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,0,0.0,0.3869256426769864,0,-0.6463052868752974
родстер,BMW,серебристый,-0.8324485889658099,-1.0613783593432808,бензин,0.5453398667360981,E_KLASSE,2,автоматическая,-2,Оригинал,задний,Левый,0,0.0,2.7781309589737977,0,-0.7410127757873001
седан,MERCEDES,чёрный,0.20943600504268312,-0.188836729792397,дизель,0.7285980376129788,E_KLASSE,4,автоматическая,-2,Оригинал,полный,Левый,0,0.0,0.9387422541300967,0,-0.523684011757652
внедорожник,MERCEDES,серый,-0.7377318076923104,-0.0969902424712513,дизель,-0.29361603953826154,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,0,0.0,-1.6364019326510848,0,-0.1408663723659782
купе,BMW,красный,1.1566038177776767,1.510323285648798,бензин,-0.07773791424529611,E_KLASSE,2,механическая,-2,Дубликат,задний,Левый,0,0.0,0.5708645131613566,0,-0.28242914526602425
внедорожник,AUDI,белый,-0.7377318076923104,-0.4092682993631466,бензин,-0.26099608512217676,E_KLASSE,5,роботизированная,-1,Оригинал,полный,Левый,0,0.0,0.3869256426769864,0,-0.2116477588160012
внедорожник,MERCEDES,белый,0.20943600504268312,-0.06025164754279303,дизель,0.1421718908069607,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,0,0.0,-0.348829839260494,0,-0.8058126366218282
седан,BMW,чёрный,-0.7377318076923104,-0.65725381513024,бензин,-0.13882397120425632,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,0,0.0,-0.1648909687761239,0,-0.6991420964788357
купе,BMW,белый,0.20943600504268312,0.5918584124373413,бензин,-0.6262174024684081,E_KLASSE,2,автоматическая,-2,Оригинал,полный,Левый,0,0.0,-0.9006464507136043,1,-0.6921636499274251
седан,BMW,чёрный,0.20943600504268312,-0.06025164754279303,дизель,0.11773746802337659,E_KLASSE,4,автоматическая,0,Оригинал,полный,Левый,0,0.0,-0.9006464507136043,1,0.1263084384594608
седан,AUDI,чёрный,-0.7377318076923104,-0.06025164754279303,бензин,-0.04447044762544637,E_KLASSE,4,роботизированная,0,Оригинал,полный,Левый,0,0.0,-0.7167075802292342,0,-0.4977640674238407
купе,MERCEDES,серый,2.577355536880167,3.025790326447702,бензин,-1.140635305331204,E_KLASSE,2,автоматическая,-1,Оригинал,полный,Левый,0,0.0,-0.5327687097448641,0,-0.7878680597753435
седан,BMW,серый,-0.7377318076923104,-0.65725381513024,бензин,-1.2628074192491243,E_KLASSE,4,автоматическая,0,Оригинал,задний,Левый,0,0.0,-1.0845853211979744,0,-0.452902625307629
внедорожник,BMW,синий,1.5354709428716744,2.750250864484265,бензин,1.0951143793667402,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,0,0.0,0.20298677219261632,0,1.7662433780409799
седан,BMW,белый,-0.7377318076923104,-0.0969902424712513,бензин,0.7285980376129788,E_KLASSE,4,автоматическая,0,Оригинал,полный,Левый,0,0.0,-0.5327687097448641,1,-0.3432413223568891
седан,MERCEDES,серый,-0.7377318076923104,-0.5654073278090943,дизель,-1.1895041508983721,E_KLASSE,4,автоматическая,-1,Оригинал,полный,Левый,0,0.0,-1.0845853211979744,0,-0.720077436133068
внедорожник,BMW,коричневый,0.20943600504268312,-0.0969902424712513,дизель,-0.016651857286335885,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,0,0.0,0.01904790170824622,0,-0.26647841029137115
внедорожник,BMW,серый,0.20943600504268312,-0.06025164754279303,дизель,-1.4704389268526301,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,0,0.0,-1.4524630621667147,0,1.2289029935823546
универсал,AUDI,синий,-0.9271653702393091,-0.8501314385046459,бензин,0.4476021756017618,E_KLASSE,5,вариатор,-1,Оригинал,передний,Левый,0,0.0,1.1226811246144668,0,-0.6921636499274251
седан,AUDI,серый,-0.7377318076923104,-0.6021459227375525,дизель,-1.4034275223686508,E_KLASSE,4,роботизированная,0,Оригинал,полный,Левый,0,0.0,-0.9006464507136043,0,-0.26548148935545535
внедорожник,BMW,чёрный,0.20943600504268312,0.15099527329584203,бензин,0.7285980376129788,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,0,0.0,0.7548033836457266,0,-0.48181333244918767
седан,BMW,коричневый,-1.1165989327863077,-1.0981169542717393,бензин,0.27656121611667317,E_KLASSE,4,автоматическая,-1,Оригинал,задний,Левый,0,0.0,-0.1648909687761239,0,-0.5815054260407694
седан,AUDI,чёрный,-0.7377318076923104,-0.6021459227375525,дизель,-0.5297747357416017,E_KLASSE,4,роботизированная,0,Оригинал,передний,Левый,0,0.0,-0.7167075802292342,0,1.2039799701844591
внедорожник,MERCEDES,белый,-0.7377318076923104,0.9592443617219241,бензин,-0.2976477192975529,E_KLASSE,5,роботизированная,-1,Оригинал,полный,Левый,0,0.0,-0.7167075802292342,0,-0.42997344378156516
внедорожник,BMW,белый,-0.7377318076923104,-0.06025164754279303,бензин,-1.452821708025666,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,0,0.0,-1.2685241916823444,1,0.29279423475740224
хэтчбек,AUDI,белый,-1.4954660578803052,-1.3828410649672909,бензин,0.12995467941516864,E_KLASSE,5,роботизированная,-1,Оригинал,передний,Левый,0,0.0,0.3869256426769864,0,-0.4519057043717131
седан,AUDI,синий,1.3460373803246755,1.0694601465072988,бензин,1.0095938996241958,E_KLASSE,4,автоматическая,-1,Дубликат,полный,Левый,0,0.0,0.20298677219261632,0,-0.5137148023984938
внедорожник,AUDI,чёрный,-0.7377318076923104,-0.4092682993631466,бензин,0.6064259236950583,E_KLASSE,5,роботизированная,-1,Оригинал,полный,Левый,0,0.0,-0.1648909687761239,0,-0.6014438447590857
хэтчбек,BMW,чёрный,-0.7377318076923104,-1.0981169542717393,бензин,0.15194565992039433,E_KLASSE,5,автоматическая,-1,Оригинал,задний,Левый,0,0.0,0.5708645131613566,0,-0.5675485329379479
седан,AUDI,серый,-0.9271653702393091,-0.7858388973798439,бензин,-0.8494258545964487,E_KLASSE,4,вариатор,0,Оригинал,передний,Левый,0,0.0,-0.1648909687761239,0,-0.1408663723659782
седан,BMW,синий,-0.7377318076923104,-0.65725381513024,бензин,-0.7409248002259436,E_KLASSE,4,автоматическая,-1,Оригинал,полный,Левый,0,0.0,-0.1648909687761239,1,0.7453963396631832
хэтчбек,BMW,белый,-1.1165989327863077,-1.0981169542717393,бензин,-0.30986493068934495,E_KLASSE,5,автоматическая,-2,Оригинал,задний,Левый,0,0.0,-0.1648909687761239,0,-0.7320404873640578
внедорожник,BMW,чёрный,0.20943600504268312,-0.22557532472085526,бензин,1.9869708109675595,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,0,0.0,1.3066199950988369,0,-0.4977640674238407
седан,BMW,чёрный,-0.7377318076923104,-0.7858388973798439,бензин,0.27656121611667317,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,0,0.0,0.5708645131613566,0,0.637728878584275
родстер,MERCEDES,чёрный,-0.7377318076923104,-0.8501314385046459,бензин,1.5593684122548377,E_KLASSE,2,автоматическая,-2,Оригинал,задний,Левый,0,0.0,1.8584366065519473,0,-0.6034376866309173
седан,MERCEDES,чёрный,0.6830199114101799,0.15099527329584203,бензин,-0.06918586627104167,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,0,0.0,0.3869256426769864,0,0.023625582060131628
универсал,AUDI,зелёный,0.20943600504268312,0.7112588459548307,бензин,-0.3083866481109381,E_KLASSE,5,роботизированная,0,Оригинал,полный,Левый,0,0.0,-0.7167075802292342,0,0.5759197805574943
хэтчбек,MERCEDES,красный,-1.1165989327863077,-1.2267020365213432,бензин,-0.9329427116707392,E_KLASSE,5,роботизированная,-1,Оригинал,передний,Левый,0,0.0,-0.7167075802292342,0,0.13029612220312406
внедорожник,BMW,чёрный,1.5354709428716744,2.750250864484265,бензин,0.22160819927639255,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,0,0.0,-0.348829839260494,0,1.0325095692069386
седан,BMW,серый,-0.7377318076923104,-0.0969902424712513,бензин,-0.50378872711126,E_KLASSE,4,автоматическая,-2,Оригинал,полный,Левый,0,0.0,-0.5327687097448641,1,0.26388352761584355
внедорожник,MERCEDES,чёрный,1.1566038177776767,-0.051066998810678464,дизель,0.8507701515308992,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,0,0.0,3.6978253113956483,0,-0.6193884216055704
внедорожник,AUDI,белый,-0.7377318076923104,-0.28068321711354266,бензин,-0.02886906867812793,E_KLASSE,5,автоматическая,-1,Оригинал,полный,Левый,0,0.0,-0.348829839260494,0,-0.5466131932837157
хэтчбек,BMW,белый,-1.1165989327863077,-1.2909945776461451,бензин,0.36208169585921746,E_KLASSE,5,автоматическая,-2,Оригинал,задний,Левый,0,0.0,0.5708645131613566,0,-0.3262936664463202
седан,MERCEDES,серебристый,0.20943600504268312,-0.22557532472085526,бензин,0.533122655344306,E_KLASSE,4,автоматическая,-2,Оригинал,полный,Левый,0,0.0,0.7548033836457266,0,-0.4788225696414402
седан,BMW,белый,-0.7377318076923104,-0.65725381513024,бензин,0.38809213891234273,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,0,0.0,-0.5327687097448641,0,-0.7998311110063333
седан,BMW,белый,-0.7377318076923104,-0.65725381513024,бензин,0.1788235249823368,E_KLASSE,4,автоматическая,-2,Оригинал,задний,Левый,0,0.0,-0.5327687097448641,0,-0.6014438447590857
лифтбек,AUDI,чёрный,0.20943600504268312,-0.0969902424712513,дизель,0.4559098793481804,E_KLASSE,5,роботизированная,0,Оригинал,полный,Левый,0,0.0,0.01904790170824622,0,0.4114278261313845
внедорожник,MERCEDES,серый,0.20943600504268312,1.023536902846726,бензин,-0.4500085625645915,E_KLASSE,5,автоматическая,0,Оригинал,полный,Левый,0,0.0,-1.0845853211979744,0,0.2788373416545808
внедорожник,AUDI,чёрный,0.7777366926836793,0.22447246315275857,бензин,0.5697742895196822,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,0,0.0,0.9387422541300967,0,-0.7330374082999735
внедорожник,BMW,серый,0.20943600504268312,0.46327333018773736,бензин,-0.5175575243498097,E_KLASSE,5,автоматическая,-2,Оригинал,полный,Левый,0,0.0,0.5708645131613566,0,-0.5525947188992106
седан,AUDI,серый,-0.7377318076923104,-0.0969902424712513,бензин,-1.3609727127821734,E_KLASSE,4,роботизированная,0,Оригинал,полный,Левый,0,0.0,-1.4524630621667147,0,0.3855078817975732
седан,MERCEDES,чёрный,-0.7377318076923104,-0.5378533816127505,бензин,-1.1162008825476197,E_KLASSE,4,автоматическая,0,Оригинал,задний,Левый,0,0.0,-1.0845853211979744,0,-0.7479912223387108
седан,MERCEDES,чёрный,-1.1165989327863077,-0.9144239796294479,бензин,0.20046020635720052,E_KLASSE,4,автоматическая,-1,Оригинал,задний,Левый,0,0.0,-0.1648909687761239,0,0.8440915123188492
внедорожник,MERCEDES,чёрный,0.20943600504268312,-1.3093638751103742,дизель,0.36208169585921746,E_KLASSE,3,механическая,-2,Дубликат,полный,Левый,0,0.0,5.721152886723719,0,-0.22062004723924356
